,Item Name,2020 CPT Code,Average Charge,Hospital Name,lat,lon,Source
2754,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,1837.0,Huntington Memorial Community Hospital,33.9895589,-118.2241996,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2755,"X-Ray, Lower Back, minimum four views",72110.0,1721.0,Huntington Memorial Community Hospital,33.9895589,-118.2241996,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2756,"X-Ray, Chest, two views",71046.0,982.0,Huntington Memorial Community Hospital,33.9895589,-118.2241996,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2757,"Inhalation Treatment, pressurized or nonpressurized",94640.0,262.0,Huntington Memorial Community Hospital,33.9895589,-118.2241996,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2758,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,790.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2759,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,1229.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2760,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,2060.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2761,"Outpatient Visit, established patient, 15 minutes",99213.0,160.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2762,Basic Metabolic Panel,80048.0,437.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2763,"Blood Gas Analysis, including 02 saturation",82805.0,691.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2764,"Complete Blood Count, automated",85027.0,124.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2765,"Complete Blood Count, with differential WBC, automated",85025.0,240.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2766,Comprehensive Metabolic Panel,80053.0,441.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2767,"Creatine Kinase (CK), (CPK), Total",82550.0,273.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2768,Lipid Panel,80061.0,273.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2769,Partial Thromboplastin Time,85730.0,219.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2770,Prothrombin Time,85610.0,201.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2771,Thyroid Stimulating Hormone,84443.0,238.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2772,"Troponin, Quantitative",84484.0,273.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2773,"CT Scan, Abdomen, with contrast",74160.0,5032.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2774,"CT Scan, Head or Brain, without contrast",70450.0,3627.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2775,"CT Scan, Pelvis, with contrast",72193.0,5235.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2776,"Mammography, Screening, Bilateral",77067.0,410.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2777,"MRI, Brain, without contrast, followed by contrast",70553.0,8815.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2778,"Ultrasound, Abdomen, Complete",76700.0,2237.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2779,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,1815.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2780,"X-Ray, Lower Back, minimum four views",72110.0,1201.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2781,"X-Ray, Chest, two views",71020.0,642.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2782,"Cardiac Catheterization, Left Heart, percutaneous ",93452.0,20999.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2783,"Echocardiography, Transthoracic, complete, without Doppler",93307.0,1860.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2784,,,,,,,
2785,"Inhalation Treatment, pressurized or nonpressurized",94640.0,382.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2786,"Physical Therapy, Evaluation",97001.0,586.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2787,"Physical Therapy, Gait Training",97116.0,137.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2788,"Physical Therapy, Therapeutic Exercise",97110.0,213.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2789,"Arthroscopy, Knee, with meniscectomy (medial or lateral)",29881.0,29424.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2790,"Arthroscopy, Shoulder, with partial acromioplasty",29826.0,44312.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2791,Carpal Tunnel Surgery,64721.0,23746.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2792,"Cataract Removal with Insertion of Intraocular Lens, 1 Stage",66984.0,29104.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2793,"Colonoscopy, diagnostic",45378.0,12333.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2794,"Colonoscopy, with biopsy",45380.0,16107.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2795,"Colonoscopy, with lesion removal, by snare technique",45385.0,13831.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2796,"Discission, secondary membranous cataract, laser surgery",66821.0,2576.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2797,"Endoscopy, Upper GI, with biopsy",43239.0,24745.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2798,"Endoscopy, Upper GI, diagnostic",43235.0,29351.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2799,"Excision, Breast Lesion, without preoperative radiological marker",19120.0,26218.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2800,"Hernia Repair, Inguinal, 5 years and older",49505.0,33998.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2801,"Injection, Diagnostic or Therapeutic substance, epidural, lumbar",62311.0,24517.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2802,"Injection, Anesthetic or Steroid, transforaminal epidural, lumbar",64483.0,22482.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2803,Laparoscopic Cholecystectomy,47562.0,44487.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2804,,,,,,,
2805,,,,,,,
2806,Repair of complex retinal detachment,67113.0,39383.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2807,"Excision of cyst or adenoma of thyroid, or transection of isthmus",60200.0,4579.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2808,"Repair of retinal detachment; with vitrectomy, any method, with or without air or gas tamponade, focal endolaser",67108.0,36862.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2809,"Vitrectomy, mechanical, pars plana approach; with removal of internal limiting membrane of retina",67042.0,31798.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2810,"Vitrectomy, mechanical, pars plana approach; with endolaser panretinal photocoagulation",67040.0,28687.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2811,Carpal Tunnel Surgery,64721.0,23746.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2812,BIOPYS OF THYROID,60100.0,5678.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2813,"Treatment of missed abortion, completed surgically, first trimester",59820.0,24272.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2814,Cesarean delivery only;,59514.0,43851.0,AHMC Anaheim Regional Medical Center,33.8475161,-117.9336564,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2815,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1133.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2816,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,1650.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2817,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,2611.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2818,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,4040.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2819,"Outpatient Visit, established patient, 15 minutes",99213.0,1650.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2820,Basic Metabolic Panel,80048.0,289.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2821,"Blood Gas Analysis, including 02 saturation",82805.0,151.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2822,"Complete Blood Count, automated",85027.0,167.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2823,"Complete Blood Count, with differential WBC, automated",85025.0,23.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2824,Comprehensive Metabolic Panel,80053.0,422.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2825,"Creatine Kinase (CK), (CPK), Total",82550.0,196.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2826,Lipid Panel,80061.0,152.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2827,Partial Thromboplastin Time,85730.0,98.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2828,Prothrombin Time,85610.0,95.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2829,Thyroid Stimulating Hormone,84443.0,111.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2830,"Troponin, Quantitative",84484.0,134.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2831,"CT Scan, Abdomen, with contrast",74160.0,3814.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2832,"CT Scan, Head or Brain, without contrast",70450.0,3800.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2833,"CT Scan, Pelvis, with contrast",72193.0,3925.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2834,"Mammography, Screening, Bilateral",77067.0,277.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2835,"MRI, Brain, without contrast, followed by contrast",70553.0,3674.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2836,"Ultrasound, Abdomen, Complete",76700.0,2413.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2837,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,1920.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2838,"X-Ray, Lower Back, minimum four views",72110.0,1607.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2839,"X-Ray, Chest, two views",71046.0,310.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2840,"Cardiac Catheterization, Left Heart, percutaneous ",93452.0,18729.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2841,"Echocardiography, Transthoracic, complete, without Doppler",93307.0,4188.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2842,"Electrocardiogram, routine, with interpretation and report",93000.0,659.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2843,"Inhalation Treatment, pressurized or nonpressurized",94640.0,822.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2844,"Physical Therapy, Gait Training",97116.0,209.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
2845,"Physical Therapy, Therapeutic Exercise",97110.0,204.0,St Rose Hospital,37.63330759999999,-122.087528,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
